time,open,close,high,low,volume,money
2020/5/27 9:43,2843.79,2844.81,2844.81,2843.72,190492,0
2020/5/27 9:44,2844.83,2846.77,2846.77,2844.83,179264,0
2020/5/27 9:45,2846.33,2844.65,2846.67,2844.22,196019,0
2020/5/27 9:46,2844.8,2847.52,2847.52,2844.21,193384,0
2020/5/27 9:47,2847.26,2848.25,2848.47,2847.24,179735,0
2020/5/27 9:48,2848.48,2847.52,2848.82,2847.52,168838,0
2020/5/27 9:49,2847.42,2847.87,2848.58,2847.42,152281,0
2020/5/27 9:50,2847.48,2845.57,2847.57,2845.57,167532,0
2020/5/27 9:51,2846.16,2844.18,2846.16,2843.54,187210,0
2020/5/27 9:52,2844.03,2843.17,2844.03,2843.17,154707,0
2020/5/27 9:53,2843.12,2844.12,2844.62,2843.12,149920,0
2020/5/27 9:54,2845.06,2843.32,2845.06,2843.07,146838,0
2020/5/27 9:55,2843.72,2842.48,2843.72,2842.44,147844,0
2020/5/27 9:56,2842.81,2841.47,2842.81,2840.81,187995,0
2020/5/27 9:57,2841.81,2841.39,2842.24,2841.06,163628,0
2020/5/27 9:58,2841.25,2840.93,2841.52,2840.87,143175,0
2020/5/27 9:59,2841,2842.81,2842.81,2841,146721,0
2020/5/27 10:00,2843.18,2843.45,2844.27,2842.52,131626,0
2020/5/27 10:01,2843.99,2841.68,2843.99,2841.68,150805,0
2020/5/27 10:02,2841.2,2841.12,2841.54,2840.87,139953,0
2020/5/27 10:03,2841.37,2840.84,2841.37,2840.65,135084,0
2020/5/27 10:04,2840.52,2841.48,2841.66,2840.27,126462,0
2020/5/27 10:05,2841.79,2841.83,2842.54,2841.07,166048,0
2020/5/27 10:06,2842.07,2842.25,2842.36,2841.54,121396,0
2020/5/27 10:07,2842.42,2841.54,2842.95,2841.39,130054,0
2020/5/27 10:08,2841.54,2841.24,2842.24,2841.18,130372,0
2020/5/27 10:09,2841,2841.18,2841.27,2840.41,124803,0
2020/5/27 10:10,2840.83,2840.67,2840.83,2839.45,135636,0
2020/5/27 10:11,2840.43,2841.72,2841.8,2840.43,158536,0
2020/5/27 10:12,2842.06,2841.88,2842.52,2841.82,111456,0
2020/5/27 10:13,2842.33,2841.6,2842.38,2841.6,105258,0
2020/5/27 10:14,2842.08,2843.06,2843.26,2842.06,99251,0
2020/5/27 10:15,2843.46,2842.43,2843.46,2841.93,103296,0
2020/5/27 10:16,2842.44,2841.79,2842.66,2841.49,97481,0
2020/5/27 10:17,2842.4,2841.92,2842.4,2841.41,96693,0
2020/5/27 10:18,2841.81,2842.19,2842.77,2841.81,88584,0
2020/5/27 10:19,2842.54,2841.93,2842.54,2841.6,85121,0
2020/5/27 10:20,2842.25,2840.86,2842.39,2840.86,90863,0
2020/5/27 10:21,2840.89,2838.39,2841.09,2838.39,148584,0
2020/5/27 10:22,2838.11,2837.84,2838.82,2837.82,138436,0
2020/5/27 10:23,2837.94,2838.11,2838.25,2837.27,109853,0
2020/5/27 10:24,2837.51,2838.36,2838.66,2837.4,95633,0
2020/5/27 10:25,2837.97,2838.59,2838.74,2837.95,91791,0
2020/5/27 10:26,2838.76,2838.93,2839.29,2838.37,89478,0
2020/5/27 10:27,2838.27,2839.21,2839.68,2838.27,89979,0
2020/5/27 10:28,2839.3,2838.73,2839.45,2838.21,86810,0
2020/5/27 10:29,2838.9,2838.71,2839.11,2838.09,88288,0
2020/5/27 10:30,2838.72,2838.55,2839.32,2838.55,79092,0
2020/5/27 10:31,2838.61,2838.96,2839.22,2838.5,95549,0
2020/5/27 10:32,2838.91,2840.07,2840.07,2838.85,84971,0
2020/5/27 10:33,2839.31,2839.27,2840.07,2839.27,88507,0
2020/5/27 10:34,2838.42,2838.55,2839.28,2838.32,82925,0
2020/5/27 10:35,2838.63,2838.69,2839.14,2838.39,73959,0
2020/5/27 10:36,2838.26,2837.58,2838.33,2837.45,85176,0
2020/5/27 10:37,2837.38,2836.08,2837.38,2835.79,108912,0
2020/5/27 10:38,2835.31,2835.72,2835.91,2835.25,105376,0
2020/5/27 10:39,2835.96,2835.53,2836.04,2835.14,85697,0
2020/5/27 10:40,2835.09,2834.65,2835.59,2834.62,81202,0
2020/5/27 10:41,2834.82,2834.97,2835.03,2834.27,97772,0
2020/5/27 10:42,2835.05,2835.38,2835.7,2834.92,91824,0
2020/5/27 10:43,2835.28,2836.08,2836.46,2835.25,84611,0
2020/5/27 10:44,2835.89,2837.29,2837.89,2835.89,82023,0
2020/5/27 10:45,2837.16,2838.23,2838.89,2837.16,83194,0
2020/5/27 10:46,2838.03,2838.58,2839.12,2837.97,81977,0
2020/5/27 10:47,2838.58,2838.42,2839.11,2837.93,75520,0
2020/5/27 10:48,2837.69,2838.7,2838.74,2837.65,64997,0
2020/5/27 10:49,2838.22,2838.62,2838.78,2838,60157,0
2020/5/27 10:50,2838.38,2839.32,2839.32,2838.26,70227,0
2020/5/27 10:51,2838.69,2837.8,2838.76,2837.4,82577,0
2020/5/27 10:52,2837.63,2837.39,2838.12,2837.39,61158,0
2020/5/27 10:53,2837.45,2837.43,2837.85,2837.19,59565,0
2020/5/27 10:54,2837.84,2838.95,2838.95,2837.36,69573,0
2020/5/27 10:55,2838.14,2838.56,2839.35,2838.14,67026,0
2020/5/27 10:56,2838.55,2838.58,2839.25,2838.09,64738,0
2020/5/27 10:57,2838.46,2838.43,2839.31,2838.25,60616,0
2020/5/27 10:58,2838.15,2839.45,2839.74,2838.15,73396,0
2020/5/27 10:59,2839.25,2840.22,2840.22,2839.25,71811,0
2020/5/27 11:00,2840.43,2841.43,2841.43,2840.07,81567,0
2020/5/27 11:01,2841.65,2841.68,2842.09,2841.17,92490,0
2020/5/27 11:02,2841.17,2840.32,2841.61,2840.04,93134,0
2020/5/27 11:03,2840.15,2840.66,2840.75,2840.08,74123,0
2020/5/27 11:04,2840.26,2840.71,2840.88,2839.9,61562,0
2020/5/27 11:05,2841,2840.43,2841.27,2839.59,58717,0
2020/5/27 11:06,2840.32,2839.54,2840.61,2839.54,55414,0
2020/5/27 11:07,2839.86,2839.56,2840.1,2839.3,62220,0
2020/5/27 11:08,2839.64,2839.24,2839.95,2839.23,59423,0
2020/5/27 11:09,2839.4,2839.05,2839.4,2838.5,56203,0
2020/5/27 11:10,2838.12,2837.21,2838.62,2836.97,71636,0
2020/5/27 11:11,2837.07,2837.76,2837.76,2836.74,78526,0
2020/5/27 11:12,2837.73,2838,2838.25,2837.45,54524,0
2020/5/27 11:13,2837.89,2837.46,2838.04,2837.38,54308,0
2020/5/27 11:14,2837.63,2837.55,2838.05,2837.3,54147,0
2020/5/27 11:15,2837.17,2837.12,2837.54,2837.02,57071,0
2020/5/27 11:16,2837.09,2837.12,2837.64,2837.09,58106,0
2020/5/27 11:17,2837.79,2837.61,2837.99,2837.25,54333,0
2020/5/27 11:18,2837.84,2838.34,2838.85,2837.64,69375,0
2020/5/27 11:19,2838.22,2839.28,2839.57,2838.22,52867,0
2020/5/27 11:20,2839.72,2839.89,2840.1,2839.18,49890,0
2020/5/27 11:21,2839.92,2839.46,2840.31,2839.46,60664,0
2020/5/27 11:22,2839.41,2840.37,2840.73,2839.41,57443,0
2020/5/27 11:23,2841.29,2841.21,2841.45,2840.98,56745,0
2020/5/27 11:24,2841.15,2841.67,2841.98,2841.15,53125,0
2020/5/27 11:25,2841.41,2841.45,2842.05,2840.94,57442,0
2020/5/27 11:26,2841.76,2842.73,2842.73,2841.74,55993,0
2020/5/27 11:27,2843.18,2843.21,2843.44,2842.84,58127,0
2020/5/27 11:28,2843.53,2843.92,2844.23,2843.53,58745,0
2020/5/27 11:29,2843.78,2844,2844.78,2843.78,57205,0
2020/5/27 11:30,2844.78,2845.01,2845.39,2844.69,60241,0
2020/5/27 13:01,2845.53,2843.44,2846.11,2843.44,200576,0
2020/5/27 13:02,2843.36,2843.75,2843.88,2842.66,69792,0
2020/5/27 13:03,2843.51,2843.83,2844.15,2843.33,60465,0
2020/5/27 13:04,2843.75,2843.92,2844.33,2843.26,57786,0
2020/5/27 13:05,2843.53,2841.83,2844.25,2841.83,70316,0
2020/5/27 13:06,2841.7,2842.27,2842.67,2841.57,57130,0
2020/5/27 13:07,2842,2844.09,2844.09,2841.99,59326,0
2020/5/27 13:08,2843.89,2844.16,2844.69,2843.49,56629,0
2020/5/27 13:09,2844.3,2844.87,2845.05,2843.93,57150,0
2020/5/27 13:10,2844.93,2844.78,2845.74,2844.78,63527,0
2020/5/27 13:11,2844.66,2845.64,2846.06,2844.66,71858,0
2020/5/27 13:12,2845.57,2844.79,2846.08,2844.42,68100,0
2020/5/27 13:13,2844.72,2845.24,2845.51,2844.72,56970,0
2020/5/27 13:14,2845.03,2845.63,2845.75,2845,57999,0
2020/5/27 13:15,2845.19,2846.05,2846.26,2845.19,59369,0
2020/5/27 13:16,2845.76,2845.42,2846.4,2844.9,67123,0
2020/5/27 13:17,2845.01,2844.25,2845.4,2844.25,60060,0
2020/5/27 13:18,2844.26,2844.12,2844.87,2844.12,55263,0
2020/5/27 13:19,2843.81,2843.61,2844.7,2843.61,53292,0
2020/5/27 13:20,2843.46,2843.48,2844.4,2843.46,51820,0
2020/5/27 13:21,2843.48,2843.6,2844.41,2843.48,65940,0
2020/5/27 13:22,2843.44,2843.97,2844.33,2843.44,60743,0
2020/5/27 13:23,2843.67,2843.55,2844.46,2843.55,58682,0
2020/5/27 13:24,2843.63,2843.91,2844.15,2843.03,58333,0
2020/5/27 13:25,2843.29,2843.59,2843.87,2843.21,56727,0
2020/5/27 13:26,2843.4,2842.81,2843.79,2842.81,57363,0
2020/5/27 13:27,2843.11,2842.91,2843.96,2842.79,60902,0
2020/5/27 13:28,2843.17,2843.22,2843.77,2843.11,61769,0
2020/5/27 13:29,2842.94,2844.01,2844.01,2842.94,59468,0
2020/5/27 13:30,2843.42,2842.65,2844.09,2842.65,58089,0
2020/5/27 13:31,2843.09,2842.23,2843.32,2841.54,95594,0
2020/5/27 13:32,2841.88,2841.66,2841.93,2841.46,75177,0
2020/5/27 13:33,2841.29,2841.56,2841.95,2841.29,70143,0
2020/5/27 13:34,2841.47,2841.91,2842.32,2841.47,65435,0
2020/5/27 13:35,2841.76,2841.58,2842.01,2841.04,63283,0
2020/5/27 13:36,2841.09,2841.01,2841.35,2840.66,71068,0
2020/5/27 13:37,2840.54,2840.43,2840.85,2839.82,78728,0
2020/5/27 13:38,2840.37,2840.23,2840.37,2839.72,72600,0
2020/5/27 13:39,2839.84,2840.51,2840.76,2839.84,63743,0
2020/5/27 13:40,2840.32,2840.76,2841.02,2840.32,59400,0
2020/5/27 13:41,2840.89,2842.1,2842.21,2840.52,68932,0
2020/5/27 13:42,2841.97,2842.45,2842.75,2841.97,67911,0
2020/5/27 13:43,2841.88,2841.27,2842.39,2840.53,66120,0
2020/5/27 13:44,2840.71,2840.72,2841.37,2840.47,54594,0
2020/5/27 13:45,2840.39,2839.89,2840.49,2839.89,62190,0
2020/5/27 13:46,2840.33,2840.26,2840.67,2839.8,62337,0
2020/5/27 13:47,2839.92,2839.52,2840.1,2839.32,65521,0
2020/5/27 13:48,2838.98,2838.8,2839.41,2838.78,65231,0
2020/5/27 13:49,2838.8,2839.89,2839.89,2838.69,68655,0
2020/5/27 13:50,2839.3,2840.03,2840.21,2839.27,60363,0
2020/5/27 13:51,2840.12,2839.31,2840.58,2839.1,62342,0
2020/5/27 13:52,2839.09,2839.97,2840.62,2839.09,58803,0
2020/5/27 13:53,2840.01,2840.55,2840.9,2840.01,58109,0
2020/5/27 13:54,2840.36,2840.84,2841.39,2840.36,50854,0
2020/5/27 13:55,2841.15,2841.12,2841.52,2840.85,56978,0
2020/5/27 13:56,2840.45,2840.68,2841.2,2840.15,51706,0
2020/5/27 13:57,2840.48,2840.72,2840.72,2839.83,54789,0
2020/5/27 13:58,2839.98,2839.66,2840.42,2839.4,55621,0
2020/5/27 13:59,2839.72,2839.84,2839.85,2839.19,66002,0
2020/5/27 14:00,2838.99,2838.61,2839.75,2838.61,62318,0
2020/5/27 14:01,2838.54,2838.97,2839.03,2838.33,68206,0
2020/5/27 14:02,2838.76,2840.89,2841.26,2838.76,87628,0
2020/5/27 14:03,2841.37,2840.04,2841.42,2840.04,70328,0
2020/5/27 14:04,2839.83,2839.98,2840.27,2839.62,57306,0
2020/5/27 14:05,2839.98,2840.89,2840.89,2839.79,61608,0
2020/5/27 14:06,2840.7,2840.86,2841.01,2840.49,55754,0
2020/5/27 14:07,2840.75,2839.54,2840.96,2839.34,61261,0
2020/5/27 14:08,2839.4,2839.65,2839.91,2839.4,58502,0
2020/5/27 14:09,2839.42,2839.98,2839.98,2839.28,55327,0
2020/5/27 14:10,2839.67,2839.39,2840.08,2839.39,61662,0
2020/5/27 14:11,2839.49,2838.89,2839.85,2838.5,79465,0
2020/5/27 14:12,2839.05,2839.77,2839.77,2838.72,74937,0
2020/5/27 14:13,2839.32,2839.49,2840.06,2839.32,62345,0
2020/5/27 14:14,2839.15,2839.46,2839.82,2839.04,60297,0
2020/5/27 14:15,2839.41,2839.87,2839.95,2839.33,61702,0
2020/5/27 14:16,2839.58,2839.76,2839.92,2839.36,66050,0
2020/5/27 14:17,2839.99,2839.45,2840.3,2839.45,72027,0
2020/5/27 14:18,2840.04,2840.04,2840.09,2839.39,64233,0
2020/5/27 14:19,2839.85,2839.75,2840.32,2839.7,57615,0
2020/5/27 14:20,2839.56,2840.12,2840.32,2839.56,62807,0
2020/5/27 14:21,2840.14,2837.94,2840.36,2837.94,93544,0
2020/5/27 14:22,2838.12,2837.49,2838.51,2837.49,92522,0
2020/5/27 14:23,2837.45,2836.44,2837.99,2836.44,92037,0
2020/5/27 14:24,2836.78,2836.36,2837.05,2836.36,80786,0
2020/5/27 14:25,2836.2,2836.53,2837.08,2836.2,80476,0
2020/5/27 14:26,2836.14,2836.89,2836.89,2836.08,74691,0
2020/5/27 14:27,2836.45,2835.11,2836.45,2835.11,80527,0
2020/5/27 14:28,2835.37,2834.23,2835.37,2834.23,88793,0
2020/5/27 14:29,2834.22,2833.87,2834.22,2833.41,94714,0
2020/5/27 14:30,2834.26,2834.53,2834.53,2833.52,92027,0
2020/5/27 14:31,2834.62,2835.32,2835.32,2834.41,100402,0
2020/5/27 14:32,2835.24,2835.09,2835.75,2835.09,85596,0
2020/5/27 14:33,2835.47,2835.83,2835.83,2835.28,67662,0
2020/5/27 14:34,2836.08,2834.77,2836.08,2834.61,69789,0
2020/5/27 14:35,2834.94,2834.53,2835.51,2834.53,70306,0
2020/5/27 14:36,2834.98,2834.06,2835.13,2834.06,68301,0
2020/5/27 14:37,2834.07,2833.82,2834.7,2833.64,80152,0
2020/5/27 14:38,2834.01,2834.01,2834.24,2833.45,93972,0
2020/5/27 14:39,2833.59,2832.73,2833.61,2832.73,84693,0
2020/5/27 14:40,2833.17,2833.41,2833.41,2832.51,96311,0
2020/5/27 14:41,2832.95,2832.44,2833.34,2832.44,95179,0
2020/5/27 14:42,2832.76,2832.1,2833.07,2832.1,95580,0
2020/5/27 14:43,2832.22,2832.19,2832.75,2831.93,95400,0
2020/5/27 14:44,2832.26,2832.79,2833.28,2832.26,96155,0
2020/5/27 14:45,2832.92,2833.03,2833.52,2832.46,94977,0
2020/5/27 14:46,2832.77,2833.31,2833.31,2832.7,101392,0
2020/5/27 14:47,2833.5,2833.92,2834.3,2833.5,96450,0
2020/5/27 14:48,2834.56,2834.38,2834.58,2833.88,87144,0
2020/5/27 14:49,2834.06,2834.66,2834.88,2834.06,97666,0
2020/5/27 14:50,2834.96,2833.89,2834.96,2833.89,95289,0
2020/5/27 14:51,2834.7,2834.46,2835.14,2834.27,126707,0
2020/5/27 14:52,2835.17,2834.56,2835.42,2834.48,106628,0
2020/5/27 14:53,2835.13,2835.73,2835.73,2834.72,115302,0
2020/5/27 14:54,2835.69,2835.48,2836.36,2835.48,128686,0
2020/5/27 14:55,2836.26,2836.46,2836.76,2835.96,135223,0
2020/5/27 14:56,2836.39,2836.22,2837.11,2836.22,153993,0
2020/5/27 14:57,2836.56,2837.46,2837.46,2836.56,164088,0
2020/5/27 14:58,2837.58,2837.54,2837.58,2837.54,16534,0
2020/5/27 14:59,2837.54,2837.54,2837.54,2837.54,0,0
2020/5/27 15:00,2837.21,2836.8,2837.21,2836.8,287396,0
2020/5/28 9:31,2838.21,2837.54,2839,2837.54,680409,0
2020/5/28 9:32,2836.69,2840.92,2840.92,2836.69,341787,0
2020/5/28 9:33,2841.02,2840.13,2842.02,2840.13,283775,0
2020/5/28 9:34,2840.24,2840.94,2840.94,2839.88,272982,0
2020/5/28 9:35,2840.57,2842.63,2842.63,2840.57,262501,0
2020/5/28 9:36,2842.98,2847.11,2847.11,2842.73,292486,0
2020/5/28 9:37,2847.25,2845.81,2847.25,2845.54,268763,0
2020/5/28 9:38,2845.32,2848.03,2848.03,2845.32,252291,0
2020/5/28 9:39,2847.74,2847.89,2849.26,2847.74,226765,0
2020/5/28 9:40,2848.81,2848.26,2848.81,2847.64,212607,0
2020/5/28 9:41,2847.78,2847.72,2848.42,2847.49,221282,0
2020/5/28 9:42,2847.88,2848.92,2848.92,2847.79,192285,0
2020/5/28 9:43,2849.03,2852.43,2852.43,2849.03,226543,0
2020/5/28 9:44,2852.62,2852.65,2852.65,2851.71,208494,0
2020/5/28 9:45,2852.92,2852.55,2853.27,2852.29,180284,0
2020/5/28 9:46,2853.17,2851.42,2853.72,2851.42,186126,0
2020/5/28 9:47,2852.56,2854.12,2854.12,2852.56,177021,0
2020/5/28 9:48,2854.22,2855,2855.4,2854.21,166563,0
2020/5/28 9:49,2855.34,2854.57,2855.51,2854.23,185018,0
2020/5/28 9:50,2854.5,2855.22,2855.84,2853.74,170185,0
2020/5/28 9:51,2855.59,2855.65,2855.65,2854.91,176492,0
2020/5/28 9:52,2856.38,2859.26,2859.3,2856.38,234323,0
2020/5/28 9:53,2859.46,2857.79,2859.46,2857.79,213410,0
2020/5/28 9:54,2857.98,2860.96,2860.96,2857.98,181529,0
2020/5/28 9:55,2860.71,2861.38,2861.86,2860.71,196942,0
2020/5/28 9:56,2861.44,2858.87,2861.62,2858.87,200246,0
2020/5/28 9:57,2858.6,2857.44,2858.97,2857.13,165180,0
2020/5/28 9:58,2856.75,2857.65,2858.19,2856.75,169181,0
2020/5/28 9:59,2857.15,2856.59,2857.9,2856.59,140159,0
2020/5/28 10:00,2856.41,2856.09,2856.55,2856.02,132037,0
2020/5/28 10:01,2855.89,2854.93,2855.89,2854.11,153596,0
2020/5/28 10:02,2854.75,2854.53,2855.42,2854.45,152499,0
2020/5/28 10:03,2854.28,2856.19,2856.19,2854.11,138235,0
2020/5/28 10:04,2856.48,2856.69,2857.2,2855.71,128647,0
2020/5/28 10:05,2856.84,2855.99,2856.84,2855.58,123113,0
2020/5/28 10:06,2855.88,2855.92,2856.5,2855.88,108208,0
2020/5/28 10:07,2856.15,2856.45,2856.65,2855.79,100973,0
2020/5/28 10:08,2856.26,2855.06,2856.27,2854.7,125109,0
2020/5/28 10:09,2854.88,2855.62,2855.67,2854.67,115258,0
2020/5/28 10:10,2855.49,2855.96,2856.16,2855.27,99037,0
2020/5/28 10:11,2855.88,2856.25,2856.29,2855.77,108523,0
2020/5/28 10:12,2855.78,2857.81,2857.81,2855.78,108308,0
2020/5/28 10:13,2857.75,2858.94,2859.23,2857.75,115654,0
2020/5/28 10:14,2859.21,2857.19,2859.21,2856.8,105639,0
2020/5/28 10:15,2856.91,2856.1,2856.91,2855.89,100509,0
2020/5/28 10:16,2855.99,2856.1,2856.3,2855.44,99755,0
2020/5/28 10:17,2856.14,2854.89,2856.14,2854.89,86715,0
2020/5/28 10:18,2855.16,2853.42,2855.16,2853.42,115399,0
2020/5/28 10:19,2853.1,2851.87,2853.1,2851.56,134170,0
2020/5/28 10:20,2851.6,2852.55,2853.04,2851.39,125734,0
2020/5/28 10:21,2852.34,2853.46,2853.46,2852.26,111188,0
2020/5/28 10:22,2853.56,2853.13,2853.56,2853.13,92998,0
2020/5/28 10:23,2852.92,2851.45,2852.96,2851.45,102856,0
2020/5/28 10:24,2851.27,2850.15,2851.65,2850.15,101818,0
2020/5/28 10:25,2850.23,2849.07,2850.49,2848.87,111736,0
2020/5/28 10:26,2849.08,2848.81,2849.37,2848.48,118186,0
2020/5/28 10:27,2848.81,2849.01,2849.21,2848.47,96391,0
2020/5/28 10:28,2848.73,2848.84,2849.15,2848.73,94598,0
2020/5/28 10:29,2848.89,2848.95,2848.99,2848.43,89046,0
2020/5/28 10:30,2848.98,2848.9,2849.29,2848.54,81482,0
2020/5/28 10:31,2848.87,2846.96,2848.87,2846.73,126489,0
2020/5/28 10:32,2846.78,2847.35,2847.35,2846.48,116034,0
2020/5/28 10:33,2846.85,2847.13,2847.82,2846.85,98489,0
2020/5/28 10:34,2847.12,2848.14,2848.14,2847.12,93928,0
2020/5/28 10:35,2848.28,2848.68,2848.97,2848.23,88639,0
2020/5/28 10:36,2848.55,2848.92,2849.14,2848.1,82651,0
2020/5/28 10:37,2849.24,2849.23,2849.47,2848.68,88602,0
2020/5/28 10:38,2849.23,2848.51,2849.54,2848.51,82649,0
2020/5/28 10:39,2848.65,2848.07,2849,2847.82,83306,0
2020/5/28 10:40,2847.88,2846.27,2848.26,2846.27,92585,0
2020/5/28 10:41,2846.26,2844.82,2846.26,2844.82,131476,0
2020/5/28 10:42,2844.48,2844.03,2845.16,2844.03,123178,0
2020/5/28 10:43,2843.85,2842.75,2843.85,2842.62,100238,0
2020/5/28 10:44,2842.73,2843.98,2844.44,2842.73,108512,0
2020/5/28 10:45,2844.49,2845.27,2845.71,2844.49,100032,0
2020/5/28 10:46,2845.69,2845.68,2846.13,2845.17,79771,0
2020/5/28 10:47,2845.36,2846.87,2846.87,2845.36,73910,0
2020/5/28 10:48,2846.07,2846.01,2846.93,2846.01,64076,0
2020/5/28 10:49,2846.26,2844.54,2846.26,2844.54,79204,0
2020/5/28 10:50,2844.61,2844.34,2845.15,2844.2,69368,0
2020/5/28 10:51,2844.52,2843.41,2844.64,2843.33,69967,0
2020/5/28 10:52,2843.24,2843.95,2843.95,2842.66,68485,0
2020/5/28 10:53,2844.12,2843.47,2844.35,2843.47,63592,0
2020/5/28 10:54,2843.87,2843.73,2844.31,2843.54,57169,0
2020/5/28 10:55,2843.86,2843.13,2844.15,2843.13,56528,0
2020/5/28 10:56,2843.24,2845.77,2845.86,2843.24,77789,0
2020/5/28 10:57,2845.51,2845.89,2846.3,2845.49,60370,0
2020/5/28 10:58,2846.07,2845.83,2846.2,2845.69,57793,0
2020/5/28 10:59,2845.36,2845.94,2846.02,2845.34,55488,0
2020/5/28 11:00,2845.72,2845.31,2845.78,2845.19,51652,0
2020/5/28 11:01,2845.62,2844.94,2845.62,2844.44,64996,0
2020/5/28 11:02,2844.27,2844.47,2844.86,2844.21,54584,0
2020/5/28 11:03,2844.25,2843.5,2844.25,2843.33,56098,0
2020/5/28 11:04,2843.4,2843.54,2843.76,2843.2,60379,0
2020/5/28 11:05,2843.84,2843.27,2843.84,2843.13,62444,0
2020/5/28 11:06,2843.06,2842.11,2843.33,2842.06,73646,0
2020/5/28 11:07,2842.26,2840.82,2842.26,2840.82,87538,0
2020/5/28 11:08,2840.5,2839.87,2840.85,2839.87,83886,0
2020/5/28 11:09,2839.93,2840.56,2840.9,2839.92,80702,0
2020/5/28 11:10,2840.77,2841.83,2841.83,2840.32,72331,0
2020/5/28 11:11,2841.78,2841.19,2841.78,2840.19,70413,0
2020/5/28 11:12,2840.81,2839.43,2841.34,2839.43,63897,0
2020/5/28 11:13,2839.51,2839.14,2839.51,2838.95,80262,0
2020/5/28 11:14,2839.27,2837.98,2839.27,2837.98,75545,0
2020/5/28 11:15,2837.51,2836.43,2837.51,2836.43,88324,0
2020/5/28 11:16,2836.71,2835.06,2836.71,2835.06,88670,0
2020/5/28 11:17,2835.3,2834.35,2835.46,2834.29,89402,0
2020/5/28 11:18,2834.17,2835.73,2835.73,2833.87,90511,0
2020/5/28 11:19,2835.54,2835.12,2836.22,2835.08,69954,0
2020/5/28 11:20,2835.14,2834.7,2835.7,2834.7,64844,0
2020/5/28 11:21,2834.89,2834.54,2834.98,2834.43,69032,0
2020/5/28 11:22,2834.41,2832.55,2834.41,2832.43,78362,0
2020/5/28 11:23,2832.6,2831.85,2832.6,2831.5,85912,0
2020/5/28 11:24,2831.54,2829.14,2831.54,2828.97,106194,0
2020/5/28 11:25,2828.79,2828.75,2828.79,2828.09,112499,0
2020/5/28 11:26,2828.38,2828.22,2829.23,2827.83,82914,0
2020/5/28 11:27,2827.94,2828.03,2828.7,2827.85,75923,0
2020/5/28 11:28,2827.83,2827.29,2828.02,2826.6,83530,0
2020/5/28 11:29,2827.13,2827.17,2827.84,2826.79,81510,0
2020/5/28 11:30,2826.77,2826.91,2826.91,2825.9,76305,0
2020/5/28 13:01,2826.91,2821.63,2826.91,2820.98,258200,0
2020/5/28 13:02,2823.26,2823.26,2824.69,2823.26,104233,0
2020/5/28 13:03,2823.18,2821.48,2823.18,2821.48,75874,0
2020/5/28 13:04,2821.58,2820.15,2821.63,2820.15,83124,0
2020/5/28 13:05,2820.35,2823.19,2823.19,2820.35,100892,0
2020/5/28 13:06,2823.44,2823.28,2823.64,2822.39,72271,0
2020/5/28 13:07,2823.54,2823.9,2823.9,2822.92,59814,0
2020/5/28 13:08,2824.29,2823.1,2824.29,2823.1,58351,0
2020/5/28 13:09,2823.08,2823.6,2823.65,2822.81,59911,0
2020/5/28 13:10,2823.85,2824.69,2824.69,2823.72,64180,0
2020/5/28 13:11,2825.12,2823.96,2825.12,2823.77,71658,0
2020/5/28 13:12,2824.37,2824.83,2825.45,2824.37,66835,0
2020/5/28 13:13,2825.06,2827.24,2827.3,2825.06,70411,0
2020/5/28 13:14,2827.52,2828.5,2828.5,2827.23,60399,0
2020/5/28 13:15,2828.18,2828.01,2828.68,2828.01,52268,0
2020/5/28 13:16,2828.24,2827.9,2828.44,2827.82,50326,0
2020/5/28 13:17,2828.28,2827.07,2828.28,2827.07,53062,0
2020/5/28 13:18,2827.13,2826.83,2827.28,2826.42,51042,0
2020/5/28 13:19,2826.68,2825.99,2826.68,2825.99,49761,0
2020/5/28 13:20,2825.99,2826.44,2826.68,2825.9,50662,0
2020/5/28 13:21,2825.99,2828.16,2828.16,2825.99,69158,0
2020/5/28 13:22,2827.87,2828.1,2828.48,2827.65,55074,0
2020/5/28 13:23,2828.3,2827.97,2828.43,2827.86,52042,0
2020/5/28 13:24,2827.71,2828.43,2828.53,2827.71,50487,0
2020/5/28 13:25,2828.66,2830.45,2830.45,2828.66,59411,0
2020/5/28 13:26,2830.52,2830.27,2830.95,2830.17,61089,0
2020/5/28 13:27,2830.08,2830.43,2830.91,2830.08,47728,0
2020/5/28 13:28,2830.48,2830.96,2831.56,2830.48,48729,0
2020/5/28 13:29,2831.18,2832.44,2832.44,2830.95,53141,0
2020/5/28 13:30,2832.62,2832.79,2832.9,2832.01,55713,0
2020/5/28 13:31,2833.08,2836.52,2836.52,2833.08,93352,0
2020/5/28 13:32,2836.41,2835.64,2836.82,2835.57,73324,0
2020/5/28 13:33,2835.39,2834.74,2835.39,2834.74,60299,0
2020/5/28 13:34,2834.54,2834.58,2834.95,2834.2,46093,0
2020/5/28 13:35,2834.07,2833.76,2834.77,2833.65,47120,0
2020/5/28 13:36,2833.48,2833.1,2833.48,2832.89,42749,0
2020/5/28 13:37,2832.87,2832.93,2833.22,2832.47,45332,0
2020/5/28 13:38,2832.75,2831.63,2832.75,2831.31,47626,0
2020/5/28 13:39,2831.43,2831.5,2831.88,2830.87,46664,0
2020/5/28 13:40,2831.36,2830.91,2831.54,2830.72,40517,0
2020/5/28 13:41,2831.62,2833.17,2833.19,2831.19,56236,0
